order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI0002401,ORD001312,P0010,3,
OI0002402,ORD003414,P0020,3,
OI0002403,ORD003901,P0023,-1,
OI0002404,ORD003901,P0014,-1,
OI0002405,ORD003901,P0001,1,
OI0002406,ORD003379,P0023,1,
OI0002407,ORD001289,P0023,1,
OI0002408,ORD003960,P0017,1,
OI0002409,ORD003960,P0004,1,
OI0002410,ORD003960,P0009,2,
OI0002411,ORD003974,P0016,1,
OI0002412,ORD003974,P0014,2,
OI0002413,ORD002578,P0003,-1,
OI0002414,ORD003470,P0005,2,
OI0002415,ORD003470,P0023,3,
OI0002416,ORD003470,P0002,3,
OI0002417,ORD000914,P0014,1,
OI0002418,ORD003831,P0011,3,
OI0002419,ORD003164,P0023,1,
OI0002420,ORD002151,P0008,1,
OI0002421,ORD003384,P0006,2,
OI0002422,ORD003384,P0021,2,
OI0002423,ORD003384,P0016,1,
OI0002424,ORD003384,P0014,1,
OI0002425,ORD000320,P0012,1,
OI0002426,ORD004176,P0004,1,
OI0002427,ORD004176,P0003,1,
OI0002428,ORD002097,P0006,1,
OI0002429,ORD000975,P0002,3,
OI0002430,ORD000975,P0014,1,
OI0002431,ORD001894,P0020,2,
OI0002432,ORD003256,P0008,1,
OI0002433,ORD003064,P0003,1,
OI0002434,ORD003064,P0001,1,
OI0002435,ORD003064,P0018,1,
OI0002436,ORD002299,P0006,3,
OI0002437,ORD000004,P0014,1,
OI0002438,ORD000004,P0011,2,
OI0002439,ORD000673,P0023,1,
OI0002440,ORD001886,P0017,2,
OI0002441,ORD004971,P0010,1,
OI0002442,ORD004971,P0002,1,
OI0002443,ORD004971,P0002,1,
OI0002444,ORD004931,P0006,2,
OI0002445,ORD004931,P0018,1,
OI0002446,ORD004931,P0015,1,
OI0002447,ORD000291,P0007,2,
OI0002448,ORD000291,P0001,1,
OI0002449,ORD000291,P0014,3,
OI0002450,ORD001348,P0005,2,
OI0002451,ORD001348,P0024,1,
OI0002452,ORD001348,P0013,1,
OI0002453,ORD001348,P0018,2,
OI0002454,ORD001996,P0005,1,
OI0002455,ORD004339,P0024,1,
OI0002456,ORD004339,P0001,1,
OI0002457,ORD004339,P0016,1,
OI0002458,ORD004339,P0008,2,
OI0002459,ORD001333,P0024,1,
OI0002460,ORD000778,P0008,1,
OI0002461,ORD000778,P0021,1,
OI0002462,ORD000211,P0021,2,
OI0002463,ORD000211,P0016,1,
OI0002464,ORD004002,P0021,1,
OI0002465,ORD003369,P0016,1,
OI0002466,ORD003369,P0025,1,
OI0002467,ORD003369,P0009,1,
OI0002468,ORD001081,P0019,1,
OI0002469,ORD004696,P0015,1,
OI0002470,ORD002081,P0006,1,
OI0002471,ORD002081,P0026,1,
OI0002472,ORD002081,P0001,1,
OI0002473,ORD000234,P0025,2,
OI0002474,ORD004048,P0010,3,
OI0002475,ORD003008,P0023,1,
OI0002476,ORD003008,P0019,2,
OI0002477,ORD001359,P0021,1,
OI0002478,ORD001359,P0004,1,
OI0002479,ORD001359,P0016,3,
OI0002480,ORD001359,P0018,2,
OI0002481,ORD002815,P0014,1,
OI0002482,ORD002815,P0010,1,
OI0002483,ORD001313,P0013,2,
OI0002484,ORD004572,P0020,1,
OI0002485,ORD003894,P0022,3,
OI0002486,ORD000792,P0016,2,
OI0002487,ORD000792,P0007,1,
OI0002488,ORD001955,P0023,1,
OI0002489,ORD001955,P0018,1,
OI0002490,ORD001955,P0012,1,
OI0002491,ORD002716,P0001,1,
OI0002492,ORD000966,P0022,1,
OI0002493,ORD001694,P0019,1,
OI0002494,ORD001694,P0009,3,
OI0002495,ORD000229,P0014,1,
OI0002496,ORD004005,P0002,1,
OI0002497,ORD000955,P0008,1,
OI0002498,ORD000155,P0024,3,
OI0002499,ORD001390,P0013,1,
OI0002500,ORD001390,P0008,1,
OI0002501,ORD001390,P0014,1,
OI0002502,ORD004917,P0018,2,
OI0002503,ORD004917,P0003,1,
OI0002504,ORD004917,P0022,1,
OI0002505,ORD003608,P0007,1,
OI0002506,ORD003608,P0026,1,
OI0002507,ORD003608,P0013,1,
OI0002508,ORD001655,P0016,1,
OI0002509,ORD001655,P0025,1,
OI0002510,ORD002577,P0012,1,
OI0002511,ORD002577,P0022,1,
OI0002512,ORD002577,P0015,1,
OI0002513,ORD000503,P0012,3,
OI0002514,ORD000503,P0011,1,
OI0002515,ORD000503,P0020,1,
OI0002516,ORD002459,P0011,1,
OI0002517,ORD000570,P0013,1,
OI0002518,ORD000570,P0023,1,
OI0002519,ORD001050,P0012,2,
OI0002520,ORD001150,P0003,1,
OI0002521,ORD004228,P0023,1,
OI0002522,ORD004228,P0024,2,
OI0002523,ORD004228,P0012,1,
OI0002524,ORD003152,P0022,2,
OI0002525,ORD003152,P0021,3,
OI0002526,ORD003152,P0006,2,
OI0002527,ORD003549,P0004,2,
OI0002528,ORD003549,P0020,1,
OI0002529,ORD001087,P0012,1,
OI0002530,ORD004803,P0002,2,
OI0002531,ORD000530,P0005,1,
OI0002532,ORD000530,P0013,2,
OI0002533,ORD000530,P0009,1,
OI0002534,ORD001682,P0018,1,
OI0002535,ORD001682,P0002,1,
OI0002536,ORD003165,P0008,1,
OI0002537,ORD003165,P0003,2,
OI0002538,ORD000389,P0010,1,
OI0002539,ORD000900,P0025,1,
OI0002540,ORD000900,P0010,1,
OI0002541,ORD001970,P0009,1,
OI0002542,ORD003841,P0018,3,
OI0002543,ORD001264,P0006,1,
OI0002544,ORD001264,P0019,1,
OI0002545,ORD001264,P0019,1,
OI0002546,ORD003629,P0016,1,
OI0002547,ORD003629,P0009,1,
OI0002548,ORD003629,P0026,3,
OI0002549,ORD003090,P0010,1,
OI0002550,ORD002131,P0003,3,
OI0002551,ORD002131,P0026,1,
OI0002552,ORD002131,P0026,1,
OI0002553,ORD004197,P0009,2,
OI0002554,ORD004197,P0023,1,
OI0002555,ORD004197,P0003,1,
OI0002556,ORD004197,P0020,2,
OI0002557,ORD002846,P0015,1,
OI0002558,ORD002846,P0014,1,
OI0002559,ORD003482,P0005,1,
OI0002560,ORD004841,P0006,1,
OI0002561,ORD004024,P0017,1,
OI0002562,ORD004024,P0008,1,
OI0002563,ORD001159,P0018,1,
OI0002564,ORD001159,P0020,1,
OI0002565,ORD001159,P0020,1,
OI0002566,ORD000735,P0003,1,
OI0002567,ORD000735,P0022,1,
OI0002568,ORD002583,P0004,2,
OI0002569,ORD002207,P0019,1,
OI0002570,ORD002207,P0005,1,
OI0002571,ORD002694,P0018,2,
OI0002572,ORD003118,P0005,1,
OI0002573,ORD003933,P0013,1,
OI0002574,ORD003933,P0010,3,
OI0002575,ORD003933,P0023,2,
OI0002576,ORD004921,P0003,1,
OI0002577,ORD004921,P0021,1,
OI0002578,ORD004921,P0018,3,
OI0002579,ORD001408,P0017,2,
OI0002580,ORD001562,P0001,1,
OI0002581,ORD000670,P0001,2,
OI0002582,ORD000670,P0008,1,
OI0002583,ORD004545,P0014,1,
OI0002584,ORD004545,P0016,1,
OI0002585,ORD002914,P0013,1,
OI0002586,ORD003934,P0012,2,
OI0002587,ORD002402,P0021,1,
OI0002588,ORD002402,P0008,1,
OI0002589,ORD004758,P0004,1,
OI0002590,ORD004758,P0007,1,
OI0002591,ORD001407,P0003,1,
OI0002592,ORD001407,P0022,2,
OI0002593,ORD004856,P0023,2,
OI0002594,ORD001212,P0007,2,
OI0002595,ORD001212,P0019,1,
OI0002596,ORD001212,P0025,1,
OI0002597,ORD001212,P0014,1,
OI0002598,ORD002498,P0020,1,
OI0002599,ORD003463,P0013,1,
OI0002600,ORD003463,P0020,1,
OI0002601,ORD000423,P0008,1,
OI0002602,ORD000423,P0015,1,
OI0002603,ORD000423,P0016,1,
OI0002604,ORD000423,P0022,1,
OI0002605,ORD002748,P0019,1,
OI0002606,ORD002748,P0003,1,
OI0002607,ORD003478,P0008,1,
OI0002608,ORD000598,P0026,2,
OI0002609,ORD000598,P0011,2,
OI0002610,ORD000598,P0025,1,
OI0002611,ORD001203,P0023,1,
OI0002612,ORD001203,P0007,1,
OI0002613,ORD004623,P0011,1,
OI0002614,ORD003422,P0017,2,
OI0002615,ORD001251,P0023,1,
OI0002616,ORD001251,P0012,1,
OI0002617,ORD001685,P0011,-1,
OI0002618,ORD000867,P0004,2,
OI0002619,ORD000867,P0014,2,
OI0002620,ORD003185,P0017,2,
OI0002621,ORD003185,P0025,2,
OI0002622,ORD003185,P0014,1,
OI0002623,ORD002640,P0023,1,
OI0002624,ORD000938,P0021,1,
OI0002625,ORD000938,P0008,1,
OI0002626,ORD004106,P0014,1,
OI0002627,ORD004106,P0012,1,
OI0002628,ORD001963,P0009,1,
OI0002629,ORD001963,P0024,1,
OI0002630,ORD001963,P0023,1,
OI0002631,ORD000478,P0003,1,
OI0002632,ORD000418,P0011,1,
OI0002633,ORD000662,P0013,1,
OI0002634,ORD002106,P0001,1,
OI0002635,ORD002106,P0004,2,
OI0002636,ORD000858,P0012,1,
OI0002637,ORD000858,P0018,1,
OI0002638,ORD002451,P0013,2,
OI0002639,ORD001151,P0004,1,
OI0002640,ORD001151,P0013,3,
OI0002641,ORD003603,P0003,1,
OI0002642,ORD003603,P0020,1,
OI0002643,ORD003603,P0024,2,
OI0002644,ORD004045,P0023,1,
OI0002645,ORD000328,P0009,1,
OI0002646,ORD002189,P0013,1,
OI0002647,ORD002189,P0009,3,
OI0002648,ORD002189,P0025,3,
OI0002649,ORD002189,P0008,1,
OI0002650,ORD003714,P0001,1,
OI0002651,ORD001902,P0021,1,
OI0002652,ORD001902,P0009,-1,
OI0002653,ORD000165,P0014,2,
OI0002654,ORD002775,P0001,2,
OI0002655,ORD002795,P0021,3,
OI0002656,ORD002795,P0005,1,
OI0002657,ORD002795,P0005,3,
OI0002658,ORD002795,P0017,1,
OI0002659,ORD002695,P0022,1,
OI0002660,ORD002695,P0004,1,
OI0002661,ORD002695,P0024,3,
OI0002662,ORD001191,P0007,1,
OI0002663,ORD001191,P0017,1,
OI0002664,ORD001191,P0012,1,
OI0002665,ORD003998,P0011,2,
OI0002666,ORD003998,P0021,1,
OI0002667,ORD003998,P0026,1,
OI0002668,ORD004078,P0020,1,
OI0002669,ORD004078,P0014,1,
OI0002670,ORD003848,P0004,1,
OI0002671,ORD001919,P0009,2,
OI0002672,ORD001919,P0025,2,
OI0002673,ORD002698,P0017,1,
OI0002674,ORD002413,P0024,3,
OI0002675,ORD000334,P0023,1,
OI0002676,ORD000824,P0011,2,
OI0002677,ORD000824,P0019,1,
OI0002678,ORD000824,P0023,1,
OI0002679,ORD002616,P0012,1,
OI0002680,ORD002616,P0020,2,
OI0002681,ORD000126,P0005,2,
OI0002682,ORD002116,P0016,2,
OI0002683,ORD002116,P0023,3,
OI0002684,ORD003293,P0011,1,
OI0002685,ORD002575,P0024,2,
OI0002686,ORD004903,P0003,1,
OI0002687,ORD004903,P0015,1,
OI0002688,ORD004592,P0026,1,
OI0002689,ORD004592,P0025,1,
OI0002690,ORD004760,P0004,2,
OI0002691,ORD002604,P0006,1,
OI0002692,ORD002604,P0024,1,
OI0002693,ORD004603,P0022,2,
OI0002694,ORD001117,P0015,1,
OI0002695,ORD001727,P0023,1,
OI0002696,ORD001434,P0013,3,
OI0002697,ORD003892,P0009,2,
OI0002698,ORD001149,P0010,1,
OI0002699,ORD001149,P0003,1,
OI0002700,ORD001149,P0010,1,
OI0002701,ORD002310,P0026,1,
OI0002702,ORD002310,P0023,1,
OI0002703,ORD002005,P0018,1,
OI0002704,ORD002005,P0007,1,
OI0002705,ORD002005,P0022,1,
OI0002706,ORD002005,P0016,2,
OI0002707,ORD003440,P0019,-1,
OI0002708,ORD003440,P0004,1,
OI0002709,ORD000933,P0011,1,
OI0002710,ORD002895,P0016,1,
OI0002711,ORD002895,P0003,1,
OI0002712,ORD002895,P0018,1,
OI0002713,ORD002895,P0024,2,
OI0002714,ORD004094,P0015,3,
OI0002715,ORD004094,P0022,2,
OI0002716,ORD003123,P0024,3,
OI0002717,ORD000283,P0004,-1,
OI0002718,ORD000283,P0004,1,
OI0002719,ORD001671,P0013,2,
OI0002720,ORD002875,P0019,2,
OI0002721,ORD004090,P0015,1,
OI0002722,ORD004090,P0010,1,
OI0002723,ORD004224,P0016,1,
OI0002724,ORD004224,P0024,2,
OI0002725,ORD004224,P0022,1,
OI0002726,ORD002852,P0011,3,
OI0002727,ORD002852,P0006,1,
OI0002728,ORD000661,P0010,1,
OI0002729,ORD000661,P0024,1,
OI0002730,ORD000645,P0004,1,
OI0002731,ORD000645,P0011,1,
OI0002732,ORD002227,P0003,2,
OI0002733,ORD003217,P0001,1,
OI0002734,ORD003217,P0006,2,
OI0002735,ORD000819,P0019,1,
OI0002736,ORD000819,P0014,1,
OI0002737,ORD001749,P0018,1,
OI0002738,ORD001549,P0018,-1,
OI0002739,ORD001549,P0019,1,
OI0002740,ORD001549,P0012,1,
OI0002741,ORD002537,P0022,1,
OI0002742,ORD004553,P0001,2,
OI0002743,ORD004553,P0007,1,
OI0002744,ORD003025,P0025,2,
OI0002745,ORD003475,P0002,2,
OI0002746,ORD004260,P0017,1,
OI0002747,ORD004260,P0025,2,
OI0002748,ORD004096,P0014,2,
OI0002749,ORD004096,P0019,1,
OI0002750,ORD001393,P0026,2,
OI0002751,ORD001393,P0002,1,
OI0002752,ORD001393,P0017,1,
OI0002753,ORD004859,P0022,1,
OI0002754,ORD004859,P0014,1,
OI0002755,ORD000419,P0014,3,
OI0002756,ORD004446,P0002,2,
OI0002757,ORD001792,P0009,2,
OI0002758,ORD001792,P0013,1,
OI0002759,ORD004177,P0012,1,
OI0002760,ORD004011,P0006,1,
OI0002761,ORD004011,P0015,-1,
OI0002762,ORD003073,P0012,1,
OI0002763,ORD002281,P0010,1,
OI0002764,ORD001953,P0006,1,
OI0002765,ORD001225,P0008,1,
OI0002766,ORD001225,P0005,2,
OI0002767,ORD001385,P0009,1,
OI0002768,ORD001385,P0012,3,
OI0002769,ORD001385,P0008,1,
OI0002770,ORD001385,P0020,3,
OI0002771,ORD000675,P0015,2,
OI0002772,ORD000675,P0009,2,
OI0002773,ORD000675,P0002,2,
OI0002774,ORD000675,P0008,1,
OI0002775,ORD004477,P0021,1,
OI0002776,ORD003781,P0012,1,
OI0002777,ORD003781,P0011,2,
OI0002778,ORD000447,P0019,1,
OI0002779,ORD000447,P0001,1,
OI0002780,ORD003808,P0007,1,
OI0002781,ORD003808,P0025,1,
OI0002782,ORD003808,P0007,1,
OI0002783,ORD000883,P0009,1,
OI0002784,ORD001039,P0013,1,
OI0002785,ORD004639,P0015,1,
OI0002786,ORD004639,P0026,2,
OI0002787,ORD001041,P0006,1,
OI0002788,ORD003474,P0002,1,
OI0002789,ORD001049,P0025,2,
OI0002790,ORD001580,P0018,1,
OI0002791,ORD004232,P0009,3,
OI0002792,ORD004232,P0002,1,
OI0002793,ORD001982,P0007,1,
OI0002794,ORD002391,P0021,1,
OI0002795,ORD002391,P0026,1,
OI0002796,ORD004570,P0021,2,
OI0002797,ORD004797,P0016,2,
OI0002798,ORD001316,P0015,1,
OI0002799,ORD001177,P0023,1,
OI0002800,ORD001177,P0012,2,
OI0002801,ORD003876,P0014,1,
OI0002802,ORD004649,P0021,1,
OI0002803,ORD000862,P0012,1,
OI0002804,ORD000862,P0024,2,
OI0002805,ORD000862,P0005,1,
OI0002806,ORD004757,P0026,1,
OI0002807,ORD004757,P0020,1,
OI0002808,ORD001506,P0007,2,
OI0002809,ORD001819,P0021,3,
OI0002810,ORD004970,P0017,1,
OI0002811,ORD002170,P0005,1,
OI0002812,ORD002170,P0018,1,
OI0002813,ORD002983,P0020,1,
OI0002814,ORD002057,P0022,1,
OI0002815,ORD000965,P0003,1,
OI0002816,ORD000965,P0001,1,
OI0002817,ORD000829,P0025,1,
OI0002818,ORD000829,P0022,1,
OI0002819,ORD000046,P0003,1,
OI0002820,ORD004707,P0001,1,
OI0002821,ORD003043,P0021,1,
OI0002822,ORD003043,P0021,1,
OI0002823,ORD003043,P0002,1,
OI0002824,ORD000902,P0016,1,
OI0002825,ORD000902,P0003,2,
OI0002826,ORD000902,P0019,1,
OI0002827,ORD000902,P0018,1,
OI0002828,ORD001321,P0024,1,
OI0002829,ORD001321,P0024,1,
OI0002830,ORD002347,P0005,2,
OI0002831,ORD001705,P0011,1,
OI0002832,ORD000056,P0022,1,
OI0002833,ORD003823,P0014,1,
OI0002834,ORD003823,P0020,1,
OI0002835,ORD001974,P0001,1,
OI0002836,ORD001974,P0019,1,
OI0002837,ORD001043,P0012,1,
OI0002838,ORD004306,P0003,1,
OI0002839,ORD000871,P0002,1,
OI0002840,ORD001810,P0005,2,
OI0002841,ORD002680,P0013,1,
OI0002842,ORD002680,P0008,1,
OI0002843,ORD002680,P0006,1,
OI0002844,ORD000508,P0007,2,
OI0002845,ORD000508,P0006,1,
OI0002846,ORD001446,P0017,1,
OI0002847,ORD000467,P0003,1,
OI0002848,ORD000467,P0013,1,
OI0002849,ORD003849,P0020,1,
OI0002850,ORD002061,P0024,3,
OI0002851,ORD003552,P0024,1,
OI0002852,ORD001800,P0015,2,
OI0002853,ORD001800,P0018,2,
OI0002854,ORD001800,P0021,1,
OI0002855,ORD002832,P0020,1,
OI0002856,ORD002832,P0009,1,
OI0002857,ORD002807,P0026,2,
OI0002858,ORD002807,P0022,1,
OI0002859,ORD002891,P0014,1,
OI0002860,ORD000484,P0022,1,
OI0002861,ORD000484,P0018,1,
OI0002862,ORD002699,P0008,2,
OI0002863,ORD002699,P0014,1,
OI0002864,ORD002280,P0016,2,
OI0002865,ORD002623,P0018,1,
OI0002866,ORD002623,P0018,2,
OI0002867,ORD002623,P0024,2,
OI0002868,ORD002623,P0023,1,
OI0002869,ORD001152,P0022,1,
OI0002870,ORD001152,P0014,1,
OI0002871,ORD003153,P0015,1,
OI0002872,ORD003153,P0010,2,
OI0002873,ORD004997,P0025,1,
OI0002874,ORD004997,P0008,3,
OI0002875,ORD002344,P0012,1,
OI0002876,ORD002344,P0013,1,
OI0002877,ORD002344,P0020,1,
OI0002878,ORD000084,P0011,1,
OI0002879,ORD004805,P0019,1,
OI0002880,ORD004805,P0022,1,
OI0002881,ORD002994,P0021,1,
OI0002882,ORD002994,P0008,1,
OI0002883,ORD003176,P0017,1,
OI0002884,ORD003260,P0006,2,
OI0002885,ORD003260,P0022,1,
OI0002886,ORD003260,P0002,2,
OI0002887,ORD003260,P0017,1,
OI0002888,ORD000226,P0010,1,
OI0002889,ORD004244,P0010,1,
OI0002890,ORD000342,P0009,1,
OI0002891,ORD001425,P0019,1,
OI0002892,ORD001425,P0024,2,
OI0002893,ORD004288,P0004,2,
OI0002894,ORD000928,P0024,1,
OI0002895,ORD000928,P0022,1,
OI0002896,ORD002665,P0026,1,
OI0002897,ORD003207,P0003,1,
OI0002898,ORD003207,P0021,1,
OI0002899,ORD003207,P0026,2,
OI0002900,ORD000069,P0008,1,
OI0002901,ORD000069,P0012,1,
OI0002902,ORD003439,P0022,1,
OI0002903,ORD003439,P0004,2,
OI0002904,ORD001248,P0001,2,
OI0002905,ORD004436,P0026,2,
OI0002906,ORD004436,P0007,2,
OI0002907,ORD003795,P0001,1,
OI0002908,ORD003795,P0010,2,
OI0002909,ORD003795,P0015,1,
OI0002910,ORD003795,P0018,1,
OI0002911,ORD003102,P0024,3,
OI0002912,ORD003007,P0020,1,
OI0002913,ORD003007,P0019,1,
OI0002914,ORD002446,P0024,1,
OI0002915,ORD002446,P0012,1,
OI0002916,ORD003601,P0024,2,
OI0002917,ORD003601,P0008,2,
OI0002918,ORD001422,P0003,1,
OI0002919,ORD001422,P0026,1,
OI0002920,ORD000609,P0001,1,
OI0002921,ORD004838,P0007,2,
OI0002922,ORD000754,P0018,3,
OI0002923,ORD000754,P0026,2,
OI0002924,ORD000754,P0012,1,
OI0002925,ORD003161,P0020,1,
OI0002926,ORD003161,P0005,3,
OI0002927,ORD003163,P0003,2,
OI0002928,ORD003163,P0009,1,
OI0002929,ORD003163,P0006,3,
OI0002930,ORD003712,P0025,2,
OI0002931,ORD003712,P0002,1,
OI0002932,ORD003712,P0007,1,
OI0002933,ORD004571,P0016,1,
OI0002934,ORD004571,P0017,1,
OI0002935,ORD004571,P0013,1,
OI0002936,ORD000828,P0013,1,
OI0002937,ORD000828,P0003,1,
OI0002938,ORD002842,P0014,2,
OI0002939,ORD002842,P0024,1,
OI0002940,ORD002842,P0002,1,
OI0002941,ORD002842,P0002,-1,
OI0002942,ORD001547,P0003,1,
OI0002943,ORD001547,P0016,1,
OI0002944,ORD001547,P0006,1,
OI0002945,ORD004287,P0021,1,
OI0002946,ORD001392,P0024,1,
OI0002947,ORD000270,P0008,2,
OI0002948,ORD000270,P0020,2,
OI0002949,ORD002104,P0006,1,
OI0002950,ORD004952,P0025,1,
OI0002951,ORD004952,P0024,3,
OI0002952,ORD005000,P0008,1,
OI0002953,ORD005000,P0010,2,
OI0002954,ORD004784,P0022,1,
OI0002955,ORD002450,P0004,2,
OI0002956,ORD002450,P0019,2,
OI0002957,ORD002450,P0021,1,
OI0002958,ORD002450,P0025,1,
OI0002959,ORD002639,P0012,1,
OI0002960,ORD002639,P0006,1,
OI0002961,ORD002639,P0005,2,
OI0002962,ORD002639,P0007,2,
OI0002963,ORD003944,P0025,1,
OI0002964,ORD003944,P0023,2,
OI0002965,ORD001111,P0024,2,
OI0002966,ORD003572,P0018,2,
OI0002967,ORD000769,P0004,1,
OI0002968,ORD002691,P0008,1,
OI0002969,ORD002691,P0019,1,
OI0002970,ORD002201,P0001,2,
OI0002971,ORD002201,P0001,1,
OI0002972,ORD002201,P0026,2,
OI0002973,ORD002160,P0017,1,
OI0002974,ORD002160,P0005,1,
OI0002975,ORD002160,P0015,1,
OI0002976,ORD002156,P0008,1,
OI0002977,ORD002156,P0021,1,
OI0002978,ORD004315,P0002,1,
OI0002979,ORD004315,P0005,1,
OI0002980,ORD003173,P0022,1,
OI0002981,ORD003426,P0015,3,
OI0002982,ORD003426,P0021,1,
OI0002983,ORD001071,P0007,1,
OI0002984,ORD001035,P0013,2,
OI0002985,ORD000934,P0026,1,
OI0002986,ORD000934,P0002,1,
OI0002987,ORD000934,P0010,1,
OI0002988,ORD002776,P0004,1,
OI0002989,ORD002776,P0010,1,
OI0002990,ORD002923,P0019,3,
OI0002991,ORD002923,P0005,3,
OI0002992,ORD000193,P0020,2,
OI0002993,ORD004391,P0025,1,
OI0002994,ORD002585,P0013,1,
OI0002995,ORD002585,P0025,1,
OI0002996,ORD001301,P0026,3,
OI0002997,ORD003213,P0021,-1,
OI0002998,ORD003213,P0022,1,
OI0002999,ORD003244,P0012,1,
OI0003000,ORD002957,P0022,1,
OI0003001,ORD002957,P0006,1,
OI0003002,ORD002971,P0005,1,
OI0003003,ORD002971,P0023,3,
OI0003004,ORD002971,P0011,1,
OI0003005,ORD004515,P0005,1,
OI0003006,ORD001377,P0001,1,
OI0003007,ORD001377,P0024,2,
OI0003008,ORD001377,P0020,1,
OI0003009,ORD000537,P0006,1,
OI0003010,ORD003225,P0025,1,
OI0003011,ORD001093,P0008,1,
OI0003012,ORD001093,P0025,1,
OI0003013,ORD001093,P0024,1,
OI0003014,ORD003858,P0001,1,
OI0003015,ORD003858,P0020,1,
OI0003016,ORD003858,P0022,1,
OI0003017,ORD000452,P0023,1,
OI0003018,ORD000452,P0020,1,
OI0003019,ORD001799,P0009,3,
OI0003020,ORD001799,P0024,1,
OI0003021,ORD001799,P0004,2,
OI0003022,ORD004399,P0026,1,
OI0003023,ORD004399,P0001,2,
OI0003024,ORD000067,P0017,1,
OI0003025,ORD000067,P0023,3,
OI0003026,ORD001635,P0021,1,
OI0003027,ORD001635,P0016,1,
OI0003028,ORD002510,P0010,1,
OI0003029,ORD002510,P0005,1,
OI0003030,ORD004513,P0005,1,
OI0003031,ORD004513,P0007,1,
OI0003032,ORD004513,P0019,2,
OI0003033,ORD002550,P0017,1,
OI0003034,ORD002550,P0001,3,
OI0003035,ORD003967,P0005,2,
OI0003036,ORD003967,P0006,3,
OI0003037,ORD001598,P0025,1,
OI0003038,ORD000658,P0022,1,
OI0003039,ORD000658,P0017,1,
OI0003040,ORD000658,P0010,2,
OI0003041,ORD003818,P0014,1,
OI0003042,ORD003818,P0023,1,
OI0003043,ORD003818,P0017,3,
OI0003044,ORD004769,P0016,2,
OI0003045,ORD004769,P0005,1,
OI0003046,ORD004904,P0021,1,
OI0003047,ORD003480,P0015,3,
OI0003048,ORD002529,P0018,1,
OI0003049,ORD002529,P0002,-1,
OI0003050,ORD003814,P0018,2,
OI0003051,ORD002208,P0006,1,
OI0003052,ORD002208,P0009,1,
OI0003053,ORD002208,P0016,1,
OI0003054,ORD002208,P0013,2,
OI0003055,ORD004748,P0016,1,
OI0003056,ORD004748,P0023,1,
OI0003057,ORD000987,P0022,1,
OI0003058,ORD002336,P0003,1,
OI0003059,ORD001282,P0013,1,
OI0003060,ORD001282,P0020,1,
OI0003061,ORD000691,P0005,1,
OI0003062,ORD000691,P0004,1,
OI0003063,ORD003200,P0023,2,
OI0003064,ORD003200,P0003,1,
OI0003065,ORD003200,P0009,1,
OI0003066,ORD000466,P0026,1,
OI0003067,ORD003750,P0005,1,
OI0003068,ORD004351,P0010,1,
OI0003069,ORD003337,P0007,1,
OI0003070,ORD002484,P0016,1,
OI0003071,ORD002484,P0004,1,
OI0003072,ORD001338,P0008,2,
OI0003073,ORD003111,P0006,1,
OI0003074,ORD003111,P0020,1,
OI0003075,ORD003111,P0003,1,
OI0003076,ORD003759,P0021,1,
OI0003077,ORD003485,P0016,1,
OI0003078,ORD003485,P0023,1,
OI0003079,ORD001504,P0014,1,
OI0003080,ORD001504,P0024,1,
OI0003081,ORD004342,P0016,1,
OI0003082,ORD004342,P0002,3,
OI0003083,ORD004342,P0026,2,
OI0003084,ORD002687,P0005,1,
OI0003085,ORD002687,P0009,1,
OI0003086,ORD001897,P0017,1,
OI0003087,ORD001897,P0010,1,
OI0003088,ORD001897,P0002,3,
OI0003089,ORD003092,P0006,1,
OI0003090,ORD003532,P0018,1,
OI0003091,ORD002248,P0015,1,
OI0003092,ORD004016,P0024,2,
OI0003093,ORD002793,P0018,1,
OI0003094,ORD002793,P0015,1,
OI0003095,ORD001163,P0015,1,
OI0003096,ORD003889,P0025,1,
OI0003097,ORD001935,P0015,1,
OI0003098,ORD001935,P0023,1,
OI0003099,ORD003216,P0005,1,
OI0003100,ORD003216,P0006,2,
OI0003101,ORD002598,P0019,2,
OI0003102,ORD001725,P0014,2,
OI0003103,ORD001725,P0018,1,
OI0003104,ORD001725,P0018,2,
OI0003105,ORD000776,P0009,2,
OI0003106,ORD003772,P0001,3,
OI0003107,ORD004978,P0019,-1,
OI0003108,ORD000758,P0025,1,
OI0003109,ORD001098,P0013,1,
OI0003110,ORD001098,P0009,1,
OI0003111,ORD001583,P0007,1,
OI0003112,ORD000601,P0011,1,
OI0003113,ORD000736,P0018,1,
OI0003114,ORD000736,P0017,1,
OI0003115,ORD000339,P0012,1,
OI0003116,ORD000339,P0009,1,
OI0003117,ORD000023,P0008,1,
OI0003118,ORD001559,P0023,1,
OI0003119,ORD001168,P0008,2,
OI0003120,ORD001168,P0009,1,
OI0003121,ORD004206,P0014,2,
OI0003122,ORD003879,P0024,-1,
OI0003123,ORD003879,P0018,2,
OI0003124,ORD003879,P0023,1,
OI0003125,ORD001918,P0020,1,
OI0003126,ORD001879,P0004,1,
OI0003127,ORD001688,P0023,1,
OI0003128,ORD002525,P0013,1,
OI0003129,ORD003286,P0012,1,
OI0003130,ORD001631,P0003,1,
OI0003131,ORD001631,P0025,1,
OI0003132,ORD000687,P0003,1,
OI0003133,ORD000687,P0008,2,
OI0003134,ORD000687,P0018,1,
